"","Month","Day","Year","value","Date","quarter"
"591","4","15",1971,2.93,1971-04-15,2
"592","4","16",1971,2.9188,1971-04-16,2
"593","4","19",1971,2.9213,1971-04-19,2
"594","4","20",1971,2.9325,1971-04-20,2
"595","4","21",1971,2.9363,1971-04-21,2
"596","4","22",1971,2.9375,1971-04-22,2
"597","4","23",1971,2.9,1971-04-23,2
"598","4","26",1971,2.8775,1971-04-26,2
"599","4","27",1971,2.8895,1971-04-27,2
"600","4","28",1971,2.8975,1971-04-28,2
"601","4","29",1971,2.9215,1971-04-29,2
"602","4","30",1971,2.951,1971-04-30,2
"603","5","3",1971,2.9525,1971-05-03,2
"604","5","4",1971,2.9575,1971-05-04,2
"605","5","5",1971,3,1971-05-05,2
"606","5","6",1971,3.0013,1971-05-06,2
"607","5","7",1971,2.98,1971-05-07,2
"608","5","10",1971,2.9838,1971-05-10,2
"609","5","11",1971,2.9975,1971-05-11,2
"610","5","12",1971,3.0013,1971-05-12,2
"611","5","13",1971,2.98,1971-05-13,2
"612","5","14",1971,2.9875,1971-05-14,2
"613","5","17",1971,2.9925,1971-05-17,2
"614","5","18",1971,2.98,1971-05-18,2
"615","5","19",1971,2.9975,1971-05-19,2
"616","5","20",1971,3.0475,1971-05-20,2
"617","5","21",1971,3.0725,1971-05-21,2
"618","5","24",1971,3.0675,1971-05-24,2
"619","5","25",1971,3.1088,1971-05-25,2
"620","5","26",1971,3.0975,1971-05-26,2
"621","5","27",1971,3.1175,1971-05-27,2
"622","5","28",1971,3.11,1971-05-28,2
"623","6","1",1971,3.1275,1971-06-01,2
"624","6","2",1971,3.0925,1971-06-02,2
"625","6","3",1971,3.1075,1971-06-03,2
"626","6","4",1971,3.1225,1971-06-04,2
"627","6","7",1971,3.1475,1971-06-07,2
"628","6","8",1971,3.1825,1971-06-08,2
"629","6","9",1971,3.1725,1971-06-09,2
"630","6","10",1971,3.17,1971-06-10,2
"631","6","11",1971,3.1625,1971-06-11,2
"632","6","14",1971,3.1775,1971-06-14,2
"633","6","15",1971,3.195,1971-06-15,2
"634","6","16",1971,3.25,1971-06-16,2
"635","6","17",1971,3.25,1971-06-17,2
"636","6","18",1971,3.2613,1971-06-18,2
"637","6","21",1971,3.2325,1971-06-21,2
"638","6","22",1971,3.27,1971-06-22,2
"639","6","23",1971,3.2425,1971-06-23,2
"640","6","24",1971,3.2263,1971-06-24,2
"641","6","25",1971,3.2303,1971-06-25,2
"642","6","28",1971,3.2445,1971-06-28,2
"643","6","29",1971,3.2498,1971-06-29,2
"644","6","30",1971,3.234,1971-06-30,2
"645","7","1",1971,3.265,1971-07-01,3
"646","7","2",1971,3.305,1971-07-02,3
"647","7","6",1971,3.2875,1971-07-06,3
"648","7","7",1971,3.3225,1971-07-07,3
"649","7","8",1971,3.3088,1971-07-08,3
"650","7","9",1971,3.2975,1971-07-09,3
"651","7","12",1971,3.3988,1971-07-12,3
"652","7","13",1971,3.3925,1971-07-13,3
"653","7","14",1971,3.4175,1971-07-14,3
"654","7","15",1971,3.4338,1971-07-15,3
"655","7","16",1971,3.4875,1971-07-16,3
"656","7","19",1971,3.485,1971-07-19,3
"657","7","20",1971,3.4275,1971-07-20,3
"658","7","21",1971,3.4488,1971-07-21,3
"659","7","22",1971,3.4725,1971-07-22,3
"660","7","23",1971,3.4025,1971-07-23,3
"661","7","26",1971,3.3588,1971-07-26,3
"662","7","27",1971,3.3563,1971-07-27,3
"663","7","28",1971,3.3155,1971-07-28,3
"664","7","29",1971,3.2943,1971-07-29,3
"665","7","30",1971,3.302,1971-07-30,3
"666","8","2",1971,3.315,1971-08-02,3
"667","8","3",1971,3.33,1971-08-03,3
"668","8","4",1971,3.265,1971-08-04,3
"669","8","5",1971,3.2338,1971-08-05,3
"670","8","6",1971,3.2475,1971-08-06,3
"671","8","9",1971,3.2725,1971-08-09,3
"672","8","10",1971,3.2675,1971-08-10,3
"673","8","11",1971,3.295,1971-08-11,3
"674","8","12",1971,3.2425,1971-08-12,3
"675","8","13",1971,3.2375,1971-08-13,3
"676","8","16",1971,3.265,1971-08-16,3
"677","8","17",1971,3.335,1971-08-17,3
"678","8","18",1971,3.345,1971-08-18,3
"679","8","19",1971,3.285,1971-08-19,3
"680","8","20",1971,3.2875,1971-08-20,3
"681","8","23",1971,3.2675,1971-08-23,3
"682","8","24",1971,3.27,1971-08-24,3
"683","8","25",1971,3.2675,1971-08-25,3
"684","8","26",1971,3.1735,1971-08-26,3
"685","8","27",1971,3.182,1971-08-27,3
"686","8","30",1971,3.1568,1971-08-30,3
"687","8","31",1971,3.149,1971-08-31,3
"688","9","1",1971,3.21,1971-09-01,3
"689","9","2",1971,3.2375,1971-09-02,3
"690","9","3",1971,3.24,1971-09-03,3
"691","9","7",1971,3.2675,1971-09-07,3
"692","9","8",1971,3.2138,1971-09-08,3
"693","9","9",1971,3.2088,1971-09-09,3
"694","9","10",1971,3.1975,1971-09-10,3
"695","9","13",1971,3.1363,1971-09-13,3
"696","9","14",1971,3.15,1971-09-14,3
"697","9","15",1971,3.1188,1971-09-15,3
"698","9","16",1971,3.0925,1971-09-16,3
"699","9","17",1971,3.0775,1971-09-17,3
"700","9","20",1971,3.0738,1971-09-20,3
"701","9","21",1971,3.07,1971-09-21,3
"702","9","22",1971,3.09,1971-09-22,3
"703","9","23",1971,3.0688,1971-09-23,3
"704","9","24",1971,3.0875,1971-09-24,3
"705","9","27",1971,3.1175,1971-09-27,3
"706","9","28",1971,3.1238,1971-09-28,3
"707","9","29",1971,3.105,1971-09-29,3
"708","9","30",1971,3.0975,1971-09-30,3
"709","10","1",1971,3.11,1971-10-01,4
"710","10","4",1971,3.0775,1971-10-04,4
"711","10","5",1971,3.0775,1971-10-05,4
"712","10","6",1971,3.105,1971-10-06,4
"713","10","7",1971,3.1438,1971-10-07,4
"714","10","8",1971,3.16,1971-10-08,4
"715","10","11",1971,3.1775,1971-10-11,4
"716","10","12",1971,3.1675,1971-10-12,4
"717","10","13",1971,3.2063,1971-10-13,4
"718","10","14",1971,3.2275,1971-10-14,4
"719","10","15",1971,3.24,1971-10-15,4
"720","10","18",1971,3.205,1971-10-18,4
"721","10","19",1971,3.2625,1971-10-19,4
"722","10","20",1971,3.2275,1971-10-20,4
"723","10","21",1971,3.255,1971-10-21,4
"724","10","22",1971,3.2413,1971-10-22,4
"725","10","25",1971,3.24,1971-10-25,4
"726","10","26",1971,3.1815,1971-10-26,4
"727","10","27",1971,3.1903,1971-10-27,4
"728","10","28",1971,3.2233,1971-10-28,4
"729","10","29",1971,3.2245,1971-10-29,4
"730","11","1",1971,3.1863,1971-11-01,4
"731","11","2",1971,3.18,1971-11-02,4
"732","11","3",1971,3.1913,1971-11-03,4
"733","11","4",1971,3.2,1971-11-04,4
"734","11","5",1971,3.2375,1971-11-05,4
"735","11","8",1971,3.2238,1971-11-08,4
"736","11","9",1971,3.2088,1971-11-09,4
"737","11","10",1971,3.1825,1971-11-10,4
"738","11","11",1971,3.1575,1971-11-11,4
"739","11","12",1971,3.0588,1971-11-12,4
"740","11","15",1971,3.045,1971-11-15,4
"741","11","16",1971,3.08,1971-11-16,4
"742","11","17",1971,3.09,1971-11-17,4
"743","11","18",1971,3.095,1971-11-18,4
"744","11","19",1971,3.08,1971-11-19,4
"745","11","22",1971,3.0663,1971-11-22,4
"746","11","23",1971,3.1075,1971-11-23,4
"747","11","24",1971,3.1375,1971-11-24,4
"748","11","26",1971,3.1388,1971-11-26,4
"749","11","29",1971,3.11,1971-11-29,4
"750","11","30",1971,3.105,1971-11-30,4
"751","12","1",1971,3.1225,1971-12-01,4
"752","12","2",1971,3.1225,1971-12-02,4
"753","12","3",1971,3.155,1971-12-03,4
"754","12","6",1971,3.1338,1971-12-06,4
"755","12","7",1971,3.1113,1971-12-07,4
"756","12","8",1971,3.1275,1971-12-08,4
"757","12","9",1971,3.1238,1971-12-09,4
"758","12","10",1971,3.1163,1971-12-10,4
"759","12","13",1971,3.1088,1971-12-13,4
"760","12","14",1971,3.1375,1971-12-14,4
"761","12","15",1971,3.1425,1971-12-15,4
"762","12","16",1971,3.1538,1971-12-16,4
"763","12","17",1971,3.17,1971-12-17,4
"764","12","20",1971,3.1425,1971-12-20,4
"765","12","21",1971,3.1475,1971-12-21,4
"766","12","22",1971,3.1463,1971-12-22,4
"767","12","23",1971,3.1538,1971-12-23,4
"768","12","27",1971,3.1493,1971-12-27,4
"769","12","28",1971,3.131,1971-12-28,4
"770","12","29",1971,3.1468,1971-12-29,4
"771","12","30",1971,3.1585,1971-12-30,4
"772","1","3",1972,3.1163,1972-01-03,1
"773","1","4",1972,3.1013,1972-01-04,1
"774","1","5",1972,3.1425,1972-01-05,1
"775","1","6",1972,3.145,1972-01-06,1
"776","1","7",1972,3.1438,1972-01-07,1
"777","1","10",1972,3.115,1972-01-10,1
"778","1","11",1972,3.1188,1972-01-11,1
"779","1","12",1972,3.0725,1972-01-12,1
"780","1","13",1972,3.0713,1972-01-13,1
"781","1","14",1972,3.07,1972-01-14,1
"782","1","17",1972,3.155,1972-01-17,1
"783","1","18",1972,3.1288,1972-01-18,1
"784","1","19",1972,3.1375,1972-01-19,1
"785","1","20",1972,3.15,1972-01-20,1
"786","1","21",1972,3.1588,1972-01-21,1
"787","1","24",1972,3.15,1972-01-24,1
"788","1","25",1972,3.1875,1972-01-25,1
"789","1","26",1972,3.16,1972-01-26,1
"790","1","27",1972,3.1763,1972-01-27,1
"791","1","28",1972,3.12,1972-01-28,1
"792","1","31",1972,3.1438,1972-01-31,1
"793","2","1",1972,3.1463,1972-02-01,1
"794","2","2",1972,3.16,1972-02-02,1
"795","2","3",1972,3.1675,1972-02-03,1
"796","2","4",1972,3.1763,1972-02-04,1
"797","2","7",1972,3.165,1972-02-07,1
"798","2","8",1972,3.1438,1972-02-08,1
"799","2","9",1972,3.1413,1972-02-09,1
"800","2","10",1972,3.1413,1972-02-10,1
"801","2","11",1972,3.1613,1972-02-11,1
"802","2","14",1972,3.1738,1972-02-14,1
"803","2","15",1972,3.17,1972-02-15,1
"804","2","16",1972,3.17,1972-02-16,1
"805","2","17",1972,3.205,1972-02-17,1
"806","2","18",1972,3.2088,1972-02-18,1
"807","2","22",1972,3.195,1972-02-22,1
"808","2","23",1972,3.2488,1972-02-23,1
"809","2","24",1972,3.2635,1972-02-24,1
"810","2","25",1972,3.2918,1972-02-25,1
"811","2","28",1972,3.3345,1972-02-28,1
"812","2","29",1972,3.342,1972-02-29,1
"813","3","1",1972,3.3375,1972-03-01,1
"814","3","2",1972,3.3775,1972-03-02,1
"815","3","3",1972,3.3837,1972-03-03,1
"816","3","6",1972,3.4075,1972-03-06,1
"817","3","7",1972,3.3962,1972-03-07,1
"818","3","8",1972,3.4525,1972-03-08,1
"819","3","9",1972,3.4575,1972-03-09,1
"820","3","10",1972,3.445,1972-03-10,1
"821","3","13",1972,3.435,1972-03-13,1
"822","3","14",1972,3.375,1972-03-14,1
"823","3","15",1972,3.3775,1972-03-15,1
"824","3","16",1972,3.38,1972-03-16,1
"825","3","17",1972,3.4375,1972-03-17,1
"826","3","20",1972,3.44,1972-03-20,1
"827","3","21",1972,3.4225,1972-03-21,1
"828","3","22",1972,3.42,1972-03-22,1
"829","3","23",1972,3.4225,1972-03-23,1
"830","3","24",1972,3.4425,1972-03-24,1
"831","3","27",1972,3.435,1972-03-27,1
"832","3","28",1972,3.4425,1972-03-28,1
"833","3","29",1972,3.4387,1972-03-29,1
"834","3","30",1972,3.435,1972-03-30,1
"835","4","3",1972,3.4225,1972-04-03,2
"836","4","4",1972,3.5025,1972-04-04,2
"837","4","5",1972,3.5075,1972-04-05,2
"838","4","6",1972,3.535,1972-04-06,2
"839","4","7",1972,3.5337,1972-04-07,2
"840","4","10",1972,3.54,1972-04-10,2
"841","4","11",1972,3.5375,1972-04-11,2
"842","4","12",1972,3.5825,1972-04-12,2
"843","4","13",1972,3.5862,1972-04-13,2
"844","4","14",1972,3.5637,1972-04-14,2
"845","4","17",1972,3.5762,1972-04-17,2
"846","4","18",1972,3.505,1972-04-18,2
"847","4","19",1972,3.495,1972-04-19,2
"848","4","20",1972,3.5225,1972-04-20,2
"849","4","21",1972,3.5275,1972-04-21,2
"850","4","24",1972,3.5175,1972-04-24,2
"851","4","25",1972,3.568,1972-04-25,2
"852","4","26",1972,3.53,1972-04-26,2
"853","4","27",1972,3.4665,1972-04-27,2
"854","4","28",1972,3.493,1972-04-28,2
"855","5","1",1972,3.5,1972-05-01,2
"856","5","2",1972,3.52,1972-05-02,2
"857","5","3",1972,3.5125,1972-05-03,2
"858","5","4",1972,3.5125,1972-05-04,2
"859","5","5",1972,3.5375,1972-05-05,2
"860","5","8",1972,3.545,1972-05-08,2
"861","5","9",1972,3.515,1972-05-09,2
"862","5","10",1972,3.5125,1972-05-10,2
"863","5","11",1972,3.5325,1972-05-11,2
"864","5","12",1972,3.5225,1972-05-12,2
"865","5","15",1972,3.54,1972-05-15,2
"866","5","16",1972,3.6075,1972-05-16,2
"867","5","17",1972,3.5962,1972-05-17,2
"868","5","18",1972,3.6025,1972-05-18,2
"869","5","19",1972,3.6012,1972-05-19,2
"870","5","22",1972,3.555,1972-05-22,2
"871","5","23",1972,3.485,1972-05-23,2
"872","5","24",1972,3.52,1972-05-24,2
"873","5","25",1972,3.54,1972-05-25,2
"874","5","26",1972,3.5212,1972-05-26,2
"875","5","30",1972,3.47,1972-05-30,2
"876","5","31",1972,3.5,1972-05-31,2
"877","6","1",1972,3.5137,1972-06-01,2
"878","6","2",1972,3.5037,1972-06-02,2
"879","6","5",1972,3.5025,1972-06-05,2
"880","6","6",1972,3.515,1972-06-06,2
"881","6","7",1972,3.545,1972-06-07,2
"882","6","8",1972,3.53,1972-06-08,2
"883","6","9",1972,3.5287,1972-06-09,2
"884","6","12",1972,3.5075,1972-06-12,2
"885","6","13",1972,3.4975,1972-06-13,2
"886","6","14",1972,3.4762,1972-06-14,2
"887","6","15",1972,3.4662,1972-06-15,2
"888","6","16",1972,3.4887,1972-06-16,2
"889","6","19",1972,3.455,1972-06-19,2
"890","6","20",1972,3.4287,1972-06-20,2
"891","6","21",1972,3.4475,1972-06-21,2
"892","6","22",1972,3.4225,1972-06-22,2
"893","6","23",1972,3.4237,1972-06-23,2
"894","6","26",1972,3.4125,1972-06-26,2
"895","6","27",1972,3.4495,1972-06-27,2
"896","6","28",1972,3.4425,1972-06-28,2
"897","6","29",1972,3.458,1972-06-29,2
"898","6","30",1972,3.4805,1972-06-30,2
"899","7","3",1972,3.5475,1972-07-03,3
"900","7","5",1972,3.5775,1972-07-05,3
"901","7","6",1972,3.55,1972-07-06,3
"902","7","7",1972,3.5225,1972-07-07,3
"903","7","10",1972,3.5075,1972-07-10,3
"904","7","11",1972,3.4987,1972-07-11,3
"905","7","12",1972,3.52,1972-07-12,3
"906","7","13",1972,3.4662,1972-07-13,3
"907","7","14",1972,3.5012,1972-07-14,3
"908","7","17",1972,3.4725,1972-07-17,3
"909","7","18",1972,3.4875,1972-07-18,3
"910","7","19",1972,3.4825,1972-07-19,3
"911","7","20",1972,3.4575,1972-07-20,3
"912","7","21",1972,3.485,1972-07-21,3
"913","7","24",1972,3.4925,1972-07-24,3
"914","7","25",1972,3.4712,1972-07-25,3
"915","7","26",1972,3.4655,1972-07-26,3
"916","7","27",1972,3.445,1972-07-27,3
"917","7","28",1972,3.441,1972-07-28,3
"918","7","31",1972,3.3812,1972-07-31,3
"919","8","1",1972,3.3337,1972-08-01,3
"920","8","2",1972,3.3612,1972-08-02,3
"921","8","3",1972,3.3812,1972-08-03,3
"922","8","4",1972,3.475,1972-08-04,3
"923","8","7",1972,3.4925,1972-08-07,3
"924","8","8",1972,3.5075,1972-08-08,3
"925","8","9",1972,3.485,1972-08-09,3
"926","8","10",1972,3.46,1972-08-10,3
"927","8","11",1972,3.4925,1972-08-11,3
"928","8","14",1972,3.47,1972-08-14,3
"929","8","15",1972,3.4225,1972-08-15,3
"930","8","16",1972,3.4425,1972-08-16,3
"931","8","17",1972,3.4237,1972-08-17,3
"932","8","18",1972,3.4625,1972-08-18,3
"933","8","21",1972,3.4387,1972-08-21,3
"934","8","22",1972,3.4325,1972-08-22,3
"935","8","23",1972,3.4425,1972-08-23,3
"936","8","24",1972,3.4525,1972-08-24,3
"937","8","25",1972,3.4587,1972-08-25,3
"938","8","28",1972,3.403,1972-08-28,3
"939","8","29",1972,3.3805,1972-08-29,3
"940","8","30",1972,3.3675,1972-08-30,3
"941","8","31",1972,3.3805,1972-08-31,3
"942","9","1",1972,3.4,1972-09-01,3
"943","9","5",1972,3.4275,1972-09-05,3
"944","9","6",1972,3.39,1972-09-06,3
"945","9","7",1972,3.39,1972-09-07,3
"946","9","8",1972,3.3725,1972-09-08,3
"947","9","11",1972,3.3475,1972-09-11,3
"948","9","12",1972,3.37,1972-09-12,3
"949","9","13",1972,3.315,1972-09-13,3
"950","9","14",1972,3.37,1972-09-14,3
"951","9","15",1972,3.4075,1972-09-15,3
"952","9","18",1972,3.3975,1972-09-18,3
"953","9","19",1972,3.3662,1972-09-19,3
"954","9","20",1972,3.3675,1972-09-20,3
"955","9","21",1972,3.3875,1972-09-21,3
"956","9","22",1972,3.37,1972-09-22,3
"957","9","25",1972,3.4175,1972-09-25,3
"958","9","26",1972,3.435,1972-09-26,3
"959","9","27",1972,3.4275,1972-09-27,3
"960","9","28",1972,3.445,1972-09-28,3
"961","9","29",1972,3.4762,1972-09-29,3
"962","10","2",1972,3.39,1972-10-02,4
"963","10","3",1972,3.4112,1972-10-03,4
"964","10","4",1972,3.4037,1972-10-04,4
"965","10","5",1972,3.4275,1972-10-05,4
"966","10","6",1972,3.385,1972-10-06,4
"967","10","9",1972,3.3425,1972-10-09,4
"968","10","10",1972,3.3475,1972-10-10,4
"969","10","11",1972,3.3675,1972-10-11,4
"970","10","12",1972,3.3737,1972-10-12,4
"971","10","13",1972,3.32,1972-10-13,4
"972","10","16",1972,3.335,1972-10-16,4
"973","10","17",1972,3.3375,1972-10-17,4
"974","10","18",1972,3.3625,1972-10-18,4
"975","10","19",1972,3.37,1972-10-19,4
"976","10","20",1972,3.38,1972-10-20,4
"977","10","23",1972,3.4025,1972-10-23,4
"978","10","24",1972,3.4387,1972-10-24,4
"979","10","25",1972,3.4275,1972-10-25,4
"980","10","26",1972,3.479,1972-10-26,4
"981","10","27",1972,3.505,1972-10-27,4
"982","10","30",1972,3.579,1972-10-30,4
"983","10","31",1972,3.5475,1972-10-31,4
"984","11","1",1972,3.5875,1972-11-01,4
"985","11","2",1972,3.575,1972-11-02,4
"986","11","3",1972,3.5512,1972-11-03,4
"987","11","6",1972,3.5125,1972-11-06,4
"988","11","8",1972,3.5675,1972-11-08,4
"989","11","9",1972,3.5625,1972-11-09,4
"990","11","10",1972,3.5375,1972-11-10,4
"991","11","13",1972,3.64,1972-11-13,4
"992","11","14",1972,3.7125,1972-11-14,4
"993","11","15",1972,3.725,1972-11-15,4
"994","11","16",1972,3.695,1972-11-16,4
"995","11","17",1972,3.725,1972-11-17,4
"996","11","20",1972,3.685,1972-11-20,4
"997","11","21",1972,3.745,1972-11-21,4
"998","11","22",1972,3.7225,1972-11-22,4
"999","11","24",1972,3.7925,1972-11-24,4
"1000","11","27",1972,3.88,1972-11-27,4
"1001","11","28",1972,3.8275,1972-11-28,4
"1002","11","29",1972,3.795,1972-11-29,4
"1003","11","30",1972,3.795,1972-11-30,4
"1004","12","1",1972,3.8625,1972-12-01,4
"1005","12","4",1972,3.9662,1972-12-04,4
"1006","12","5",1972,4.055,1972-12-05,4
"1007","12","6",1972,4.015,1972-12-06,4
"1008","12","7",1972,4.075,1972-12-07,4
"1009","12","8",1972,4.1812,1972-12-08,4
"1010","12","11",1972,4.25,1972-12-11,4
"1011","12","12",1972,4.355,1972-12-12,4
"1012","12","13",1972,4.255,1972-12-13,4
"1013","12","14",1972,4.32,1972-12-14,4
"1014","12","15",1972,4.3525,1972-12-15,4
"1015","12","18",1972,4.2587,1972-12-18,4
"1016","12","19",1972,4.1587,1972-12-19,4
"1017","12","20",1972,4.17,1972-12-20,4
"1018","12","21",1972,4.2725,1972-12-21,4
"1019","12","22",1972,4.172,1972-12-22,4
"1020","12","26",1972,4.138,1972-12-26,4
"1021","12","27",1972,4.1615,1972-12-27,4
"1022","12","29",1972,4.2645,1972-12-29,4
"1023","1","2",1973,4.23,1973-01-02,1
"1024","1","3",1973,4.2925,1973-01-03,1
"1025","1","4",1973,4.24,1973-01-04,1
"1026","1","5",1973,4.2775,1973-01-05,1
"1027","1","8",1973,4.22,1973-01-08,1
"1028","1","9",1973,4.275,1973-01-09,1
"1029","1","10",1973,4.3775,1973-01-10,1
"1030","1","11",1973,4.325,1973-01-11,1
"1031","1","12",1973,4.35,1973-01-12,1
"1032","1","15",1973,4.34,1973-01-15,1
"1033","1","16",1973,4.4475,1973-01-16,1
"1034","1","17",1973,4.5362,1973-01-17,1
"1035","1","18",1973,4.6362,1973-01-18,1
"1036","1","19",1973,4.7362,1973-01-19,1
"1037","1","22",1973,4.775,1973-01-22,1
"1038","1","23",1973,4.75,1973-01-23,1
"1039","1","24",1973,4.7162,1973-01-24,1
"1040","1","26",1973,4.8162,1973-01-26,1
"1041","1","29",1973,4.9162,1973-01-29,1
"1042","1","30",1973,4.9275,1973-01-30,1
"1043","1","31",1973,4.9037,1973-01-31,1
"1044","2","1",1973,4.9837,1973-02-01,1
"1045","2","2",1973,5.0837,1973-02-02,1
"1046","2","5",1973,5.1837,1973-02-05,1
"1047","2","6",1973,5.2837,1973-02-06,1
"1048","2","7",1973,5.3837,1973-02-07,1
"1049","2","8",1973,5.4837,1973-02-08,1
"1050","2","9",1973,5.5325,1973-02-09,1
"1051","2","12",1973,5.6325,1973-02-12,1
"1052","2","13",1973,5.7325,1973-02-13,1
"1053","2","14",1973,5.8325,1973-02-14,1
"1054","2","15",1973,5.9325,1973-02-15,1
"1055","2","16",1973,6.0325,1973-02-16,1
"1056","2","20",1973,6.085,1973-02-20,1
"1057","2","21",1973,6.235,1973-02-21,1
"1058","2","22",1973,6.385,1973-02-22,1
"1059","2","23",1973,6.4585,1973-02-23,1
"1060","2","26",1973,6.532,1973-02-26,1
"1061","2","27",1973,6.3137,1973-02-27,1
"1062","2","28",1973,6.151,1973-02-28,1
"1063","3","1",1973,6.2425,1973-03-01,1
"1064","3","2",1973,6.3175,1973-03-02,1
"1065","3","5",1973,6.33,1973-03-05,1
"1066","3","6",1973,6.48,1973-03-06,1
"1067","3","7",1973,6.6075,1973-03-07,1
"1068","3","8",1973,6.515,1973-03-08,1
"1069","3","9",1973,6.48,1973-03-09,1
"1070","3","12",1973,6.33,1973-03-12,1
"1071","3","13",1973,6.18,1973-03-13,1
"1072","3","14",1973,6.03,1973-03-14,1
"1073","3","15",1973,6.18,1973-03-15,1
"1074","3","16",1973,6.03,1973-03-16,1
"1075","3","19",1973,5.88,1973-03-19,1
"1076","3","20",1973,5.73,1973-03-20,1
"1077","3","21",1973,5.68,1973-03-21,1
"1078","3","22",1973,5.79,1973-03-22,1
"1079","3","23",1973,5.8875,1973-03-23,1
"1080","3","26",1973,5.8475,1973-03-26,1
"1081","3","27",1973,5.6975,1973-03-27,1
"1082","3","28",1973,5.5475,1973-03-28,1
"1083","3","29",1973,5.3975,1973-03-29,1
"1084","3","30",1973,5.3875,1973-03-30,1
"1085","4","2",1973,5.5375,1973-04-02,2
"1086","4","3",1973,5.6875,1973-04-03,2
"1087","4","4",1973,5.8375,1973-04-04,2
"1088","4","5",1973,5.9875,1973-04-05,2
"1089","4","6",1973,5.945,1973-04-06,2
"1090","4","9",1973,6.095,1973-04-09,2
"1091","4","10",1973,6.1075,1973-04-10,2
"1092","4","11",1973,6.1712,1973-04-11,2
"1093","4","12",1973,6.325,1973-04-12,2
"1094","4","13",1973,6.335,1973-04-13,2
"1095","4","16",1973,6.4462,1973-04-16,2
"1096","4","17",1973,6.395,1973-04-17,2
"1097","4","18",1973,6.3412,1973-04-18,2
"1098","4","19",1973,6.455,1973-04-19,2
"1099","4","23",1973,6.5387,1973-04-23,2
"1100","4","24",1973,6.54,1973-04-24,2
"1101","4","25",1973,6.6185,1973-04-25,2
"1102","4","26",1973,6.697,1973-04-26,2
"1103","4","27",1973,6.7755,1973-04-27,2
"1104","4","30",1973,6.923,1973-04-30,2
"1105","5","1",1973,6.9325,1973-05-01,2
"1106","5","2",1973,7.0825,1973-05-02,2
"1107","5","3",1973,7.2325,1973-05-03,2
"1108","5","4",1973,7.255,1973-05-04,2
"1109","5","7",1973,7.455,1973-05-07,2
"1110","5","8",1973,7.655,1973-05-08,2
"1111","5","9",1973,7.855,1973-05-09,2
"1112","5","10",1973,8.055,1973-05-10,2
"1113","5","11",1973,7.97,1973-05-11,2
"1114","5","14",1973,8.17,1973-05-14,2
"1115","5","15",1973,8.37,1973-05-15,2
"1116","5","16",1973,8.38,1973-05-16,2
"1117","5","17",1973,8.18,1973-05-17,2
"1118","5","18",1973,8.38,1973-05-18,2
"1119","5","21",1973,8.58,1973-05-21,2
"1120","5","22",1973,8.78,1973-05-22,2
"1121","5","23",1973,8.98,1973-05-23,2
"1122","5","24",1973,9.18,1973-05-24,2
"1123","5","25",1973,9.38,1973-05-25,2
"1124","5","29",1973,9.78,1973-05-29,2
"1125","5","30",1973,10.18,1973-05-30,2
"1126","5","31",1973,10.58,1973-05-31,2
"1127","6","1",1973,11.325,1973-06-01,2
"1128","6","4",1973,12.11,1973-06-04,2
"1129","6","5",1973,11.8,1973-06-05,2
"1130","6","6",1973,10.125,1973-06-06,2
"1131","6","7",1973,9.65,1973-06-07,2
"1132","6","8",1973,10.17,1973-06-08,2
"1133","6","11",1973,11.55,1973-06-11,2
"1134","6","12",1973,11.48,1973-06-12,2
"1135","6","13",1973,11,1973-06-13,2
"1136","6","14",1973,10.15,1973-06-14,2
"1137","6","15",1973,10.49,1973-06-15,2
"1138","6","18",1973,11.225,1973-06-18,2
"1139","6","19",1973,11.38,1973-06-19,2
"1140","6","20",1973,11.325,1973-06-20,2
