Date,D4,D3,D2,D1,D0,None
08/25/2015,0.00,0.00,0.00,0.00,0.00,100.00
08/18/2015,0.00,0.00,0.00,0.00,0.00,100.00
08/11/2015,0.00,0.00,0.00,0.00,0.00,100.00
08/04/2015,0.00,0.00,0.00,0.00,0.00,100.00
07/28/2015,0.00,0.00,0.00,0.00,0.00,100.00
07/21/2015,0.00,0.00,0.00,0.00,0.00,100.00
07/14/2015,0.00,0.00,0.00,0.00,0.00,100.00
07/07/2015,0.00,0.00,0.00,0.00,0.00,100.00
06/30/2015,0.00,0.00,0.00,0.00,0.00,100.00
06/23/2015,0.00,0.00,0.00,0.00,8.46,91.54
06/16/2015,0.00,0.00,0.00,14.07,34.88,65.12
06/09/2015,0.00,0.00,0.00,0.00,30.18,69.82
06/02/2015,0.00,0.00,0.00,0.00,22.14,77.86
05/26/2015,0.00,0.00,0.00,0.00,32.63,67.37
05/19/2015,0.00,0.00,0.00,0.00,19.91,80.09
05/12/2015,0.00,0.00,0.00,0.00,19.91,80.09
05/05/2015,0.00,0.00,0.00,0.00,21.55,78.45
04/28/2015,0.00,0.00,0.00,0.00,21.55,78.45
04/21/2015,0.00,0.00,0.00,0.00,21.72,78.28
04/14/2015,0.00,0.00,0.00,0.00,21.72,78.28
04/07/2015,0.00,0.00,0.00,0.00,21.56,78.44
03/31/2015,0.00,0.00,0.00,0.00,1.36,98.64
03/24/2015,0.00,0.00,0.00,0.00,0.46,99.54
03/17/2015,0.00,0.00,0.00,0.00,0.00,100.00
03/10/2015,0.00,0.00,0.00,0.00,0.00,100.00
03/03/2015,0.00,0.00,0.00,0.05,3.11,96.89
02/24/2015,0.00,0.00,0.00,0.19,3.91,96.09
02/17/2015,0.00,0.00,0.00,0.59,3.91,96.09
02/10/2015,0.00,0.00,0.00,0.59,3.91,96.09
02/03/2015,0.00,0.00,0.00,0.04,2.36,97.64
01/27/2015,0.00,0.00,0.00,0.03,3.90,96.10
01/20/2015,0.00,0.00,0.00,0.00,0.97,99.03
01/13/2015,0.00,0.00,0.00,0.00,0.97,99.03
01/06/2015,0.00,0.00,0.00,0.00,0.00,100.00
