Date,D4,D3,D2,D1,D0,None
10/23/2012,2.52,62.94,92.59,100.00,100.00,0.00
10/16/2012,2.52,63.88,95.30,100.00,100.00,0.00
10/09/2012,2.52,75.31,100.00,100.00,100.00,0.00
10/02/2012,2.52,75.31,100.00,100.00,100.00,0.00
09/25/2012,2.52,65.77,100.00,100.00,100.00,0.00
09/18/2012,2.36,66.14,100.00,100.00,100.00,0.00
09/11/2012,2.36,66.00,100.00,100.00,100.00,0.00
09/04/2012,2.36,62.15,100.00,100.00,100.00,0.00
08/28/2012,0.00,58.30,100.00,100.00,100.00,0.00
08/21/2012,0.00,67.54,100.00,100.00,100.00,0.00
08/14/2012,0.00,62.05,100.00,100.00,100.00,0.00
08/07/2012,0.00,69.14,100.00,100.00,100.00,0.00
07/31/2012,0.00,30.74,100.00,100.00,100.00,0.00
07/24/2012,0.00,27.64,100.00,100.00,100.00,0.00
07/17/2012,0.00,0.00,58.77,100.00,100.00,0.00
07/10/2012,0.00,0.00,12.70,66.40,100.00,0.00
07/03/2012,0.00,0.00,0.80,44.92,82.12,17.88
06/26/2012,0.00,0.00,0.00,36.54,77.77,22.23
06/19/2012,0.00,0.00,0.00,31.39,76.73,23.27
06/12/2012,0.00,0.00,0.00,13.33,78.05,21.95
06/05/2012,0.00,0.00,0.00,8.05,85.07,14.93
05/29/2012,0.00,0.00,0.00,8.05,69.90,30.10
05/22/2012,0.00,0.00,0.00,14.78,82.58,17.42
05/15/2012,0.00,0.00,0.00,17.73,30.93,69.07
05/08/2012,0.00,0.00,0.00,17.73,30.93,69.07
05/01/2012,0.00,0.00,19.44,28.56,45.79,54.21
04/24/2012,0.00,0.00,19.11,27.57,45.40,54.60
04/17/2012,0.00,0.00,20.00,29.76,47.03,52.97
04/10/2012,0.00,0.00,21.73,30.75,51.70,48.30
04/03/2012,0.00,0.00,19.87,30.75,39.31,60.69
03/27/2012,0.00,0.00,19.87,30.75,39.31,60.69
03/20/2012,0.00,0.00,19.87,30.10,38.78,61.22
03/13/2012,0.00,0.00,19.87,30.10,38.78,61.22
03/06/2012,0.00,0.00,19.87,30.10,38.78,61.22
02/28/2012,0.00,0.00,24.15,30.09,38.78,61.22
02/21/2012,0.00,0.00,24.15,30.09,38.78,61.22
02/14/2012,0.00,0.00,24.15,30.09,38.78,61.22
02/07/2012,0.00,0.00,24.05,30.09,38.78,61.22
01/31/2012,0.00,0.00,24.15,30.33,39.12,60.88
01/24/2012,0.00,0.00,24.15,30.33,39.12,60.88
01/17/2012,0.00,0.00,24.15,30.33,39.12,60.88
01/10/2012,0.00,0.00,24.15,30.33,39.12,60.88
01/03/2012,0.00,0.00,24.15,30.33,39.01,60.99
12/27/2011,0.00,0.00,24.15,30.33,39.01,60.99
12/20/2011,0.00,0.00,24.15,30.33,39.01,60.99
12/13/2011,0.00,0.00,26.11,32.05,63.87,36.13
12/06/2011,0.00,0.00,26.11,32.05,63.87,36.13
11/29/2011,0.00,0.00,27.02,34.86,72.74,27.26
11/22/2011,0.00,0.00,23.87,41.83,77.80,22.20
11/15/2011,0.00,0.00,23.87,41.83,77.80,22.20
11/08/2011,0.00,0.00,19.23,68.49,86.44,13.56
11/01/2011,0.00,0.00,21.65,68.49,86.44,13.56
10/25/2011,0.00,0.00,16.92,55.63,80.28,19.72
10/18/2011,0.00,0.00,10.48,52.09,78.65,21.35
10/11/2011,0.00,0.00,14.49,57.46,85.05,14.95
10/04/2011,0.00,0.00,9.92,43.02,82.91,17.09
09/27/2011,0.00,0.00,9.92,25.98,70.96,29.04
09/20/2011,0.00,0.00,9.93,25.98,70.96,29.04
09/13/2011,0.00,0.00,9.93,25.83,70.05,29.95
09/06/2011,0.00,0.00,9.41,24.68,62.82,37.18
08/30/2011,0.00,0.00,9.41,24.71,63.27,36.73
08/23/2011,0.00,0.00,0.00,15.36,61.13,38.87
08/16/2011,0.00,0.00,0.00,7.80,41.97,58.03
08/09/2011,0.00,0.00,0.00,8.12,44.51,55.49
08/02/2011,0.00,0.00,0.00,0.00,44.49,55.51
07/26/2011,0.00,0.00,0.00,0.00,1.63,98.37
07/19/2011,0.00,0.00,0.00,0.00,9.70,90.30
07/12/2011,0.00,0.00,0.00,0.00,0.00,100.00
07/05/2011,0.00,0.00,0.00,0.00,0.00,100.00
06/28/2011,0.00,0.00,0.00,0.00,0.00,100.00
06/21/2011,0.00,0.00,0.00,0.00,0.00,100.00
06/14/2011,0.00,0.00,0.00,0.00,0.00,100.00
06/07/2011,0.00,0.00,0.00,0.00,0.00,100.00
05/31/2011,0.00,0.00,0.00,0.00,0.00,100.00
05/24/2011,0.00,0.00,0.00,0.00,0.00,100.00
05/17/2011,0.00,0.00,0.00,0.00,0.00,100.00
05/10/2011,0.00,0.00,0.00,0.00,0.00,100.00
05/03/2011,0.00,0.00,0.00,0.00,0.00,100.00
04/26/2011,0.00,0.00,0.00,0.00,0.00,100.00
04/19/2011,0.00,0.00,0.00,0.00,2.60,97.40
04/12/2011,0.00,0.00,0.00,0.00,13.50,86.50
04/05/2011,0.00,0.00,0.00,0.00,10.22,89.78
03/29/2011,0.00,0.00,0.00,0.00,1.75,98.25
